,Date,Low,Open,Volume,High,Close,Adjusted Close
5338,14-02-1991,9.734375,9.90625,5656800,10.015625,9.75,4.842973232
5339,15-02-1991,9.859375,9.875,14031200,10.1875,10.125,5.029245377
5340,19-02-1991,10.046875,10.125,7693600,10.1875,10.109375,5.02147913
5341,20-02-1991,9.90625,9.953125,3717600,10.0,10.0,4.967153549
5342,21-02-1991,9.953125,10.03125,4608800,10.09375,10.046875,4.990439415
5343,22-02-1991,10.0,10.015625,7308800,10.296875,10.0625,4.998198986
5344,25-02-1991,10.078125,10.1875,5136000,10.296875,10.28125,5.106855392
5345,26-02-1991,10.09375,10.234375,4116000,10.265625,10.109375,5.02147913
5346,27-02-1991,10.078125,10.109375,4960000,10.34375,10.296875,5.114616394
5347,28-02-1991,10.265625,10.34375,4642400,10.359375,10.265625,5.099092484
5348,1/3/91,10.125,10.140625,4572800,10.28125,10.25,5.091329098
5349,4/3/91,10.140625,10.25,3135200,10.25,10.140625,5.037003517
5350,5/3/91,10.140625,10.140625,4990400,10.421875,10.421875,5.176703453
5351,6/3/91,10.390625,10.4375,15424800,11.140625,10.953125,5.440583229
5352,7/3/91,11.0,11.0,16033600,11.46875,11.296875,5.611330032
5353,8/3/91,11.125,11.296875,13812800,11.421875,11.21875,5.572523117
5354,11/3/91,11.0,11.265625,6245600,11.265625,11.03125,5.479390144
5355,12/3/91,10.90625,11.03125,4913600,11.109375,10.9375,5.432821751
5356,13-03-1991,10.828125,10.90625,7457600,11.125,11.125,5.525959015
5357,14-03-1991,11.1875,11.1875,11888800,11.59375,11.46875,5.696702003
5358,15-03-1991,11.4375,11.5,13490400,11.71875,11.703125,5.813120365
5359,18-03-1991,11.484375,11.484375,8641600,11.703125,11.59375,5.758788586
5360,19-03-1991,11.28125,11.375,7524800,11.46875,11.328125,5.626853466
5361,20-03-1991,11.203125,11.28125,9220000,11.3125,11.25,5.588046074
5362,21-03-1991,11.203125,11.3125,8452000,11.375,11.265625,5.595808029
5363,22-03-1991,11.25,11.28125,7486400,11.453125,11.421875,5.673417091
5364,25-03-1991,11.53125,11.5625,8974400,11.921875,11.875,5.898495674
5365,26-03-1991,11.75,11.828125,11105600,12.21875,12.203125,6.0614748
5366,27-03-1991,12.0625,12.375,9763200,12.4375,12.09375,6.007147789
5367,28-03-1991,11.921875,12.1875,5382400,12.1875,11.984375,5.952822208
5368,1/4/91,11.78125,11.953125,4586400,11.96875,11.796875,5.859687805
5369,2/4/91,11.796875,11.796875,7797600,12.140625,12.0625,5.99162817
5370,3/4/91,12.015625,12.09375,6323200,12.15625,12.046875,5.983865738
5371,4/4/91,11.75,12.015625,6432800,12.078125,11.859375,5.890731812
5372,5/4/91,11.640625,11.90625,7160000,11.953125,11.671875,5.797599316
5373,8/4/91,11.8125,11.8125,8181600,12.15625,12.109375,6.014910221
5374,9/4/91,11.9375,12.09375,6960800,12.1875,11.953125,5.937301636
5375,10/4/91,11.84375,11.9375,7216000,12.0,11.890625,5.906259537
5376,11/4/91,12.015625,12.03125,5717600,12.234375,12.171875,6.045956135
5377,12/4/91,12.109375,12.296875,6048800,12.359375,12.21875,6.069236755
5378,15-04-1991,12.078125,12.234375,4020800,12.265625,12.125,6.022669315
5379,16-04-1991,12.0,12.0,6930400,12.53125,12.53125,6.224461555
5380,17-04-1991,12.3125,12.46875,7878400,12.546875,12.4375,6.177895069
5381,18-04-1991,12.1875,12.28125,4974400,12.359375,12.296875,6.10804224
5382,19-04-1991,12.078125,12.296875,13168800,12.296875,12.15625,6.038193703
5383,22-04-1991,11.9375,12.09375,7966400,12.09375,12.0625,5.99162817
5384,23-04-1991,11.890625,12.125,6324800,12.140625,11.96875,5.945059299
5385,24-04-1991,11.6875,11.9375,8548800,11.953125,11.734375,5.828642368
5386,25-04-1991,11.734375,11.765625,5991200,11.90625,11.875,5.898495674
5387,26-04-1991,11.796875,11.8125,4428000,11.921875,11.859375,5.890731812
5388,29-04-1991,11.8125,11.96875,6749600,12.046875,11.84375,5.882973194
5389,30-04-1991,11.71875,11.828125,7845600,12.0,11.8125,5.86744976
5390,1/5/91,11.75,11.78125,7395200,12.03125,12.03125,5.976107121
5391,2/5/91,11.78125,12.03125,6268000,12.03125,11.78125,5.85192585
5392,3/5/91,11.765625,11.78125,4356800,11.859375,11.78125,5.85192585
5393,6/5/91,11.671875,11.75,2716800,11.828125,11.75,5.836401939
5394,7/5/91,11.734375,11.75,4442400,11.875,11.765625,5.844165325
5395,8/5/91,11.6875,11.734375,4943200,11.765625,11.703125,5.813120365
5396,9/5/91,11.734375,11.75,6401600,11.921875,11.90625,5.91401577
5397,10/5/91,11.65625,11.9375,5072800,11.953125,11.65625,5.789838791
5398,13-05-1991,11.578125,11.6875,4464800,11.6875,11.625,5.774311543
5399,14-05-1991,11.40625,11.625,6275200,11.625,11.546875,5.735509872
5400,15-05-1991,11.34375,11.484375,5792000,11.609375,11.421875,5.698091984
5401,16-05-1991,11.46875,11.515625,3417600,11.578125,11.5,5.737065792
5402,17-05-1991,11.25,11.390625,11776800,11.4375,11.25,5.612348557
5403,20-05-1991,11.28125,11.28125,5400800,11.4375,11.40625,5.690296173
5404,21-05-1991,11.453125,11.46875,5461600,11.71875,11.703125,5.83839941
5405,22-05-1991,11.703125,11.796875,3742400,11.859375,11.78125,5.877377033
5406,23-05-1991,11.671875,11.84375,4141600,11.859375,11.703125,5.83839941
5407,24-05-1991,11.5625,11.765625,3096000,11.78125,11.578125,5.776045322
5408,28-05-1991,11.578125,11.578125,4366400,11.796875,11.796875,5.885173321
5409,29-05-1991,11.609375,11.796875,3632000,11.796875,11.703125,5.83839941
5410,30-05-1991,11.46875,11.6875,5788800,11.6875,11.5,5.737065792
5411,31-05-1991,11.109375,11.390625,11470400,11.4375,11.328125,5.651325226
5412,3/6/91,10.921875,11.15625,10629600,11.25,11.046875,5.511017799
5413,4/6/91,11.0,11.0625,7503200,11.171875,11.09375,5.534398556
5414,5/6/91,11.046875,11.140625,6069600,11.203125,11.0625,5.518806458
5415,6/6/91,11.0,11.125,3747200,11.15625,11.046875,5.511017799
5416,7/6/91,10.78125,10.953125,6026400,10.96875,10.84375,5.409678936
5417,10/6/91,10.640625,10.828125,11055200,10.84375,10.84375,5.409678936
5418,11/6/91,10.78125,10.828125,7777600,10.921875,10.859375,5.417474747
5419,12/6/91,10.59375,10.75,10532000,10.765625,10.65625,5.316139221
5420,13-06-1991,10.59375,10.671875,6804800,10.75,10.609375,5.292756081
5421,14-06-1991,10.640625,10.640625,7194400,10.71875,10.6875,5.331733704
5422,17-06-1991,10.625,10.65625,3821600,10.703125,10.65625,5.316139221
5423,18-06-1991,10.53125,10.6875,5199200,10.75,10.59375,5.284962177
5424,19-06-1991,10.390625,10.5625,7562400,10.578125,10.453125,5.214807034
5425,20-06-1991,10.484375,10.5,10935200,10.640625,10.609375,5.292756081
5426,21-06-1991,10.578125,10.609375,11059200,10.6875,10.6875,5.331733704
5427,24-06-1991,10.46875,10.609375,4928000,10.625,10.5,5.238192558
5428,25-06-1991,10.453125,10.5625,4820000,10.5625,10.46875,5.22260046
5429,26-06-1991,10.25,10.421875,9550400,10.4375,10.359375,5.168036461
5430,27-06-1991,10.453125,10.484375,6660800,10.546875,10.515625,5.245987415
5431,28-06-1991,10.28125,10.484375,5888000,10.484375,10.4375,5.2070117
5432,1/7/91,10.484375,10.5625,5926400,10.59375,10.5625,5.269369602
5433,2/7/91,10.328125,10.53125,7276000,10.578125,10.375,5.175829411
5434,3/7/91,10.21875,10.3125,7556800,10.328125,10.25,5.113472939
5435,5/7/91,10.25,10.25,3516800,10.5625,10.5625,5.269369602
5436,8/7/91,10.484375,10.5,5724800,10.75,10.640625,5.308346272
5437,9/7/91,10.65625,10.765625,5266400,10.875,10.703125,5.339529037
5438,10/7/91,10.765625,10.78125,10291200,10.953125,10.8125,5.394089699
5439,11/7/91,10.828125,10.96875,4782400,10.96875,10.890625,5.433065414
5440,12/7/91,10.765625,10.90625,5464800,10.953125,10.90625,5.440861225
5441,15-07-1991,10.78125,10.921875,5231200,11.015625,10.859375,5.417474747
5442,16-07-1991,10.828125,10.921875,3867200,10.96875,10.953125,5.464243889
5443,17-07-1991,10.78125,10.9375,3604800,10.984375,10.8125,5.394089699
5444,18-07-1991,10.78125,10.84375,4513600,10.984375,10.984375,5.47983551
5445,19-07-1991,10.9375,11.109375,7068000,11.109375,10.953125,5.464243889
5446,22-07-1991,10.90625,10.90625,2701600,10.96875,10.96875,5.472038746
5447,23-07-1991,10.859375,11.03125,4211200,11.078125,10.890625,5.433065414
5448,24-07-1991,10.8125,10.9375,3429600,10.9375,10.84375,5.409678936
5449,25-07-1991,10.828125,10.859375,2336800,10.953125,10.9375,5.456449509
5450,26-07-1991,10.875,10.9375,2696000,11.015625,10.984375,5.47983551
5451,29-07-1991,10.984375,10.984375,3831200,11.21875,11.21875,5.596757412
5452,30-07-1991,11.203125,11.296875,5248000,11.375,11.359375,5.666916847
5453,31-07-1991,11.34375,11.40625,3887200,11.453125,11.453125,5.713685513
5454,1/8/91,11.328125,11.453125,3382400,11.453125,11.375,5.674706936
5455,2/8/91,11.34375,11.46875,3897600,11.46875,11.4375,5.705889225
5456,5/8/91,11.328125,11.421875,1985600,11.453125,11.390625,5.682504654
5457,6/8/91,11.359375,11.40625,4542400,11.609375,11.5625,5.768246174
5458,7/8/91,11.53125,11.5625,4045600,11.625,11.59375,5.783837795
5459,8/8/91,11.453125,11.546875,2864800,11.59375,11.515625,5.744861126
5460,9/8/91,11.40625,11.515625,3664800,11.609375,11.53125,5.75265646
5461,12/8/91,11.375,11.5,3099200,11.5,11.4375,5.705889225
5462,13-08-1991,11.4375,11.484375,3247200,11.671875,11.53125,5.75265646
5463,14-08-1991,11.328125,11.515625,3184000,11.53125,11.359375,5.691596508
5464,15-08-1991,11.359375,11.375,2556000,11.453125,11.390625,5.707250595
5465,16-08-1991,11.125,11.40625,6020800,11.4375,11.15625,5.589818001
5466,19-08-1991,10.625,10.625,8305600,10.984375,10.875,5.448898792
5467,20-08-1991,10.875,11.03125,7196800,11.03125,10.90625,5.464556694
5468,21-08-1991,11.03125,11.046875,6623200,11.296875,11.296875,5.660277367
5469,22-08-1991,11.203125,11.265625,4085600,11.40625,11.390625,5.707250595
5470,23-08-1991,11.328125,11.328125,5005600,11.546875,11.515625,5.769880295
5471,26-08-1991,11.453125,11.515625,1964000,11.5625,11.546875,5.785538673
5472,27-08-1991,11.453125,11.546875,3830400,11.59375,11.484375,5.754224777
5473,28-08-1991,11.5,11.515625,3364800,11.640625,11.609375,5.816853523
5474,29-08-1991,11.46875,11.609375,3440000,11.625,11.625,5.824683666
5475,30-08-1991,11.578125,11.625,1983200,11.65625,11.609375,5.816853523
5476,3/9/91,11.5,11.640625,3557600,11.703125,11.5,5.762051582
5477,4/9/91,11.34375,11.515625,3086400,11.5625,11.390625,5.707250595
5478,5/9/91,11.28125,11.3125,3181600,11.375,11.296875,5.660277367
5479,6/9/91,11.203125,11.3125,3472800,11.34375,11.234375,5.62896347
5480,9/9/91,11.125,11.25,3671200,11.265625,11.171875,5.59764576
5481,10/9/91,11.015625,11.203125,4973600,11.203125,11.0625,5.542841434
5482,11/9/91,11.0,11.15625,3351200,11.171875,11.03125,5.527184963
5483,12/9/91,11.09375,11.125,4546400,11.234375,11.234375,5.62896347
5484,13-09-1991,11.125,11.234375,3874400,11.3125,11.140625,5.581989288
5485,16-09-1991,11.125,11.15625,4030400,11.296875,11.28125,5.652450085
5486,17-09-1991,11.203125,11.28125,4185600,11.375,11.21875,5.62113142
5487,18-09-1991,11.15625,11.203125,3312800,11.28125,11.171875,5.59764576
5488,19-09-1991,11.0625,11.09375,4181600,11.265625,11.203125,5.613303185
5489,20-09-1991,11.078125,11.25,6860800,11.265625,11.078125,5.550674915
5490,23-09-1991,11.015625,11.015625,3943200,11.1875,11.125,5.574158192
5491,24-09-1991,11.046875,11.140625,3855200,11.328125,11.328125,5.675936222
5492,25-09-1991,11.203125,11.34375,3440800,11.375,11.21875,5.62113142
5493,26-09-1991,11.0625,11.171875,3385600,11.28125,11.1875,5.605477333
5494,27-09-1991,11.03125,11.21875,3076800,11.25,11.0625,5.542841434
5495,30-09-1991,11.03125,11.078125,2918400,11.109375,11.046875,5.535017967
5496,1/10/91,11.046875,11.0625,2750400,11.109375,11.09375,5.558500767
5497,2/10/91,10.921875,11.09375,4367200,11.171875,10.9375,5.480212212
5498,3/10/91,10.84375,10.90625,4579200,10.921875,10.890625,5.456726551
5499,4/10/91,10.828125,10.875,5620800,10.90625,10.84375,5.433238506
5500,7/10/91,10.765625,10.796875,3113600,10.859375,10.828125,5.425411224
5501,8/10/91,10.8125,10.875,3548000,10.921875,10.859375,5.441068172
5502,9/10/91,10.734375,10.828125,3242400,10.859375,10.78125,5.401925087
5503,10/10/91,10.59375,10.78125,6217600,10.8125,10.796875,5.409752846
5504,11/10/91,10.71875,10.796875,2322400,10.828125,10.796875,5.409752846
5505,14-10-1991,10.796875,10.796875,3236800,10.984375,10.875,5.448898792
5506,15-10-1991,10.859375,10.890625,5184800,11.0,10.984375,5.50369978
5507,16-10-1991,10.96875,11.0,4453600,11.09375,11.078125,5.550674915
5508,17-10-1991,11.109375,11.15625,7146400,11.28125,11.234375,5.62896347
5509,18-10-1991,11.234375,11.28125,6478400,11.375,11.375,5.699419975
5510,21-10-1991,11.109375,11.328125,3175200,11.34375,11.109375,5.566331863
5511,22-10-1991,11.046875,11.109375,11999200,11.65625,11.65625,5.840342999
5512,23-10-1991,11.71875,11.78125,8064800,11.90625,11.78125,5.902972698
5513,24-10-1991,11.5625,11.75,4348800,11.78125,11.609375,5.816853523
5514,25-10-1991,11.515625,11.578125,4477600,11.65625,11.609375,5.816853523
5515,28-10-1991,11.578125,11.609375,4671200,11.875,11.8125,5.918632984
5516,29-10-1991,11.65625,11.828125,8573600,11.921875,11.890625,5.957775593
5517,30-10-1991,11.75,11.890625,5384800,11.921875,11.90625,5.965603352
5518,31-10-1991,11.84375,11.921875,4657600,11.9375,11.890625,5.957775593
5519,1/11/91,11.75,11.859375,6176000,12.0625,11.921875,5.973432541
5520,4/11/91,11.8125,11.921875,2926400,12.078125,12.078125,6.051720142
5521,5/11/91,11.96875,12.078125,5159200,12.171875,12.03125,6.028234959
5522,6/11/91,11.921875,12.0,3114400,12.015625,11.984375,6.004747868
5523,7/11/91,11.890625,11.953125,2550400,12.015625,12.015625,6.020404339
5524,8/11/91,11.984375,12.0625,2824000,12.109375,12.0,6.012576103
5525,11/11/91,12.015625,12.03125,4314400,12.25,12.25,6.13783884
5526,12/11/91,12.21875,12.21875,8395200,12.515625,12.4375,6.231785774
5527,13-11-1991,12.25,12.296875,4213600,12.34375,12.265625,6.170471668
5528,14-11-1991,12.234375,12.34375,6120000,12.421875,12.359375,6.217636585
5529,15-11-1991,11.78125,12.3125,7260800,12.359375,11.78125,5.926797867
5530,18-11-1991,11.59375,11.796875,9862400,12.109375,12.09375,6.08400774
5531,19-11-1991,11.734375,11.96875,6351200,11.96875,11.90625,5.989680767
5532,20-11-1991,11.703125,11.90625,4955200,11.9375,11.78125,5.926797867
5533,21-11-1991,11.71875,11.765625,2946400,11.9375,11.90625,5.989680767
5534,22-11-1991,11.75,11.90625,3254400,11.90625,11.859375,5.966096878
5535,25-11-1991,11.703125,11.796875,3749600,11.84375,11.78125,5.926797867
5536,26-11-1991,11.5625,11.8125,6263200,11.921875,11.75,5.911077023
5537,27-11-1991,11.75,11.75,3506400,11.96875,11.96875,6.021123409
5538,29-11-1991,11.90625,11.953125,2692000,12.09375,12.046875,6.060426712
5539,2/12/91,11.90625,11.90625,6443200,12.375,12.34375,6.209775925
5540,3/12/91,12.3125,12.34375,7721600,12.53125,12.453125,6.264798164
5541,4/12/91,12.4375,12.53125,8979200,12.765625,12.65625,6.366982937
5542,5/12/91,12.484375,12.578125,4980800,12.65625,12.5,6.288379669
5543,6/12/91,12.46875,12.46875,8953600,12.953125,12.828125,6.45345211
5544,9/12/91,12.625,12.9375,6032800,13.0,12.625,6.351261616
5545,10/12/91,12.59375,12.640625,8036000,13.0625,13.046875,6.563499451
5546,11/12/91,12.828125,13.0625,8016800,13.125,12.828125,6.45345211
5547,12/12/91,12.84375,12.890625,4870400,13.0,12.96875,6.52419138
5548,13-12-1991,13.0,13.0,3805600,13.078125,13.0625,6.571358681
5549,16-12-1991,13.046875,13.0625,4048800,13.375,13.28125,6.681404591
5550,17-12-1991,13.21875,13.34375,3676800,13.40625,13.328125,6.704984188
5551,18-12-1991,13.125,13.203125,4552000,13.28125,13.28125,6.681404591
5552,19-12-1991,13.21875,13.25,3342400,13.328125,13.328125,6.704984188
5553,20-12-1991,13.34375,13.46875,11631200,13.578125,13.5625,6.822892666
5554,23-12-1991,13.484375,13.5,4510400,13.90625,13.84375,6.964382172
5555,24-12-1991,13.609375,13.78125,3231200,13.90625,13.8125,6.94865942
5556,26-12-1991,13.84375,13.84375,2520000,14.15625,14.0625,7.074427605
5557,27-12-1991,14.09375,14.125,2596000,14.328125,14.21875,7.153036118
5558,30-12-1991,14.15625,14.1875,5271200,14.4375,14.4375,7.263077736
5559,31-12-1991,14.21875,14.4375,4829600,14.53125,14.3125,7.200194836
5560,2/1/92,13.6875,14.0625,5732800,14.078125,14.03125,7.058704376
5561,3/1/92,13.765625,13.96875,5491200,14.0,13.96875,7.027265549
5562,6/1/92,13.90625,13.96875,6352800,14.125,14.09375,7.09015131
5563,7/1/92,14.046875,14.109375,4124800,14.28125,14.28125,7.184473515
5564,8/1/92,14.203125,14.203125,8189600,14.671875,14.546875,7.318102837
5565,9/1/92,14.453125,14.453125,5944000,14.671875,14.515625,7.302380562
5566,10/1/92,14.3125,14.34375,5892800,14.46875,14.375,7.231638908
5567,13-01-1992,14.265625,14.375,3548800,14.421875,14.375,7.231638908
5568,14-01-1992,14.09375,14.3125,7772800,14.359375,14.203125,7.145172119
5569,15-01-1992,13.484375,14.203125,12007200,14.234375,13.546875,6.815032482
5570,16-01-1992,13.03125,13.1875,17032000,13.265625,13.078125,6.579217434
5571,17-01-1992,13.109375,13.25,11999200,13.5,13.40625,6.74428606
5572,20-01-1992,13.09375,13.34375,4542400,13.34375,13.125,6.602797985
5573,21-01-1992,12.984375,13.109375,4401600,13.171875,13.015625,6.547774792
5574,22-01-1992,13.078125,13.125,6861600,13.4375,13.4375,6.760007858
5575,23-01-1992,13.21875,13.4375,6269600,13.546875,13.328125,6.704984188
5576,24-01-1992,13.28125,13.296875,3796800,13.484375,13.40625,6.74428606
5577,27-01-1992,13.21875,13.4375,3568800,13.484375,13.28125,6.681404591
5578,28-01-1992,13.1875,13.25,4191200,13.359375,13.1875,6.634241104
5579,29-01-1992,12.78125,13.25,5539200,13.34375,12.90625,6.492750645
5580,30-01-1992,12.953125,13.0,4686400,13.25,13.25,6.6656847
5581,31-01-1992,13.328125,13.34375,5809600,13.578125,13.4375,6.760007858
5582,3/2/92,13.1875,13.34375,4209600,13.421875,13.25,6.6656847
5583,4/2/92,13.203125,13.28125,4242400,13.46875,13.4375,6.760007858
5584,5/2/92,13.359375,13.421875,4098400,13.609375,13.5,6.791450977
5585,6/2/92,13.46875,13.59375,4499200,13.71875,13.5,6.791450977
5586,7/2/92,13.125,13.5,6044800,13.5,13.265625,6.673544884
5587,10/2/92,13.1875,13.265625,2237600,13.328125,13.3125,6.697124004
5588,11/2/92,13.015625,13.203125,4102400,13.21875,13.046875,6.588244915
5589,12/2/92,12.921875,12.953125,4300800,13.3125,13.234375,6.682923317
5590,13-02-1992,12.734375,13.234375,5804800,13.234375,12.859375,6.493559837
5591,14-02-1992,12.5625,12.625,7448800,12.796875,12.625,6.37520647
5592,18-02-1992,12.125,12.40625,12469600,12.46875,12.203125,6.162177563
5593,19-02-1992,12.0625,12.125,12275200,12.328125,12.328125,6.225297928
5594,20-02-1992,12.296875,12.3125,8199200,12.515625,12.46875,6.29630661
5595,21-02-1992,12.21875,12.421875,6753600,12.453125,12.4375,6.280526638
5596,24-02-1992,12.328125,12.359375,4961600,12.609375,12.59375,6.359426975
5597,25-02-1992,12.34375,12.578125,6255200,12.71875,12.625,6.37520647
5598,26-02-1992,12.59375,12.671875,7159200,13.0,12.9375,6.53301096
5599,27-02-1992,12.859375,13.078125,3910400,13.078125,12.859375,6.493559837
5600,28-02-1992,12.625,12.8125,3541600,12.9375,12.65625,6.390986443
5601,2/3/92,12.546875,12.59375,3067200,12.828125,12.609375,6.367318153
5602,3/3/92,12.453125,12.609375,3376800,12.671875,12.46875,6.29630661
5603,4/3/92,12.1875,12.484375,5716800,12.484375,12.21875,6.170063019
5604,5/3/92,12.078125,12.21875,4193600,12.234375,12.15625,6.138504028
5605,6/3/92,11.9375,12.140625,5404800,12.15625,12.015625,6.067494869
5606,9/3/92,12.046875,12.046875,4840000,12.265625,12.25,6.185844898
5607,10/3/92,12.03125,12.265625,8227200,12.359375,12.078125,6.099054813
5608,11/3/92,11.9375,12.125,5306400,12.21875,12.03125,6.07538271
5609,12/3/92,11.9375,12.078125,4448000,12.109375,12.0,6.059601784
5610,13-03-1992,11.84375,12.09375,3989600,12.109375,12.0,6.059601784
5611,16-03-1992,11.921875,12.0,4472000,12.171875,12.15625,6.138504028
5612,17-03-1992,12.0625,12.15625,3641600,12.1875,12.171875,6.146397591
5613,18-03-1992,12.0,12.140625,4561600,12.15625,12.015625,6.067494869
5614,19-03-1992,12.03125,12.046875,5117600,12.15625,12.03125,6.07538271
5615,20-03-1992,11.9375,12.0,10916800,12.078125,12.0,6.059601784
5616,23-03-1992,11.75,11.953125,6193600,11.953125,11.828125,5.97281456
5617,24-03-1992,11.890625,11.90625,5453600,12.125,12.109375,6.114835739
5618,25-03-1992,12.125,12.296875,3898400,12.296875,12.171875,6.146397591
5619,26-03-1992,12.125,12.21875,3684800,12.265625,12.25,6.185844898
5620,27-03-1992,12.0,12.234375,4497600,12.265625,12.03125,6.07538271
5621,30-03-1992,11.9375,12.0,3676000,12.140625,11.953125,6.035932541
5622,31-03-1992,11.984375,12.015625,4232800,12.234375,12.1875,6.154286861
5623,1/4/92,12.109375,12.125,4513600,12.34375,12.265625,6.193736076
5624,2/4/92,12.125,12.265625,6099200,12.3125,12.125,6.12272501
5625,3/4/92,12.078125,12.125,7523200,12.34375,12.3125,6.217403889
5626,6/4/92,12.203125,12.328125,3983200,12.375,12.203125,6.162177563
5627,7/4/92,11.96875,12.1875,3935200,12.203125,11.984375,6.05171442
5628,8/4/92,11.90625,11.921875,8104800,12.078125,12.046875,6.083274364
5629,9/4/92,12.078125,12.078125,5681600,12.359375,12.203125,6.162177563
5630,10/4/92,12.296875,12.3125,7832800,12.609375,12.59375,6.359426975
5631,13-04-1992,12.4375,12.515625,3988000,12.625,12.625,6.37520647
5632,14-04-1992,12.515625,12.625,5460800,12.84375,12.78125,6.454110146
5633,15-04-1992,12.46875,12.765625,5214400,12.765625,12.5625,6.343649387
5634,16-04-1992,12.328125,12.546875,8792800,12.546875,12.421875,6.272638798
5635,20-04-1992,11.984375,12.359375,6911200,12.40625,12.09375,6.106943607
5636,21-04-1992,11.9375,12.09375,4657600,12.15625,12.0,6.059601784
5637,22-04-1992,11.625,11.984375,8351200,12.0,11.625,5.870240688
5638,23-04-1992,11.109375,11.4375,31952000,11.453125,11.359375,5.736114979
5639,24-04-1992,11.359375,11.421875,11912800,11.625,11.515625,5.815011024
5640,27-04-1992,11.53125,11.578125,7512800,11.75,11.703125,5.909691811
5641,28-04-1992,11.5625,11.65625,7856000,11.78125,11.78125,5.949141502
5642,29-04-1992,11.765625,11.84375,6226400,11.90625,11.8125,5.964922905
5643,30-04-1992,11.71875,11.875,7680800,11.890625,11.859375,5.98859024
5644,1/5/92,11.78125,11.796875,7077600,12.0,11.96875,6.043823719
5645,4/5/92,12.0,12.0,4868000,12.171875,12.171875,6.146397591
5646,5/5/92,12.09375,12.15625,3712800,12.21875,12.140625,6.130614281
5647,6/5/92,11.875,12.1875,5304800,12.1875,11.875,5.996481895
5648,7/5/92,11.84375,11.890625,4411200,12.0,11.96875,6.043823719
5649,8/5/92,11.890625,12.03125,4489600,12.046875,11.921875,6.020156384
5650,11/5/92,11.953125,11.96875,3262400,12.09375,12.078125,6.099054813
5651,12/5/92,11.8125,12.109375,4515200,12.109375,11.875,5.996481895
5652,13-05-1992,11.796875,11.8125,3439200,11.921875,11.890625,6.033588409
5653,14-05-1992,11.671875,11.875,4520800,11.875,11.71875,5.946377754
5654,15-05-1992,11.625,11.6875,8980800,11.703125,11.640625,5.906731129
5655,18-05-1992,11.671875,11.6875,3115200,11.734375,11.734375,5.954301834
5656,19-05-1992,11.765625,11.796875,5152000,11.921875,11.90625,6.041518211
5657,20-05-1992,11.75,11.90625,4832800,11.921875,11.765625,5.970160484
5658,21-05-1992,11.6875,11.765625,4449600,11.796875,11.75,5.962231159
5659,22-05-1992,11.703125,11.765625,4296000,11.921875,11.859375,6.01773119
5660,26-05-1992,11.515625,11.859375,6577600,11.859375,11.515625,5.843304634
5661,27-05-1992,11.5,11.5,4531200,11.796875,11.796875,5.986019135
5662,28-05-1992,11.75,11.796875,6440800,12.1875,12.15625,6.168374062
5663,29-05-1992,12.078125,12.140625,5325600,12.1875,12.109375,6.144590855
5664,1/6/92,12.03125,12.0625,3775200,12.25,12.25,6.215942383
5665,2/6/92,11.53125,11.6875,14445600,11.75,11.546875,5.8591609
5666,3/6/92,11.25,11.578125,14631200,11.625,11.265625,5.716448307
5667,4/6/92,11.078125,11.265625,12289600,11.28125,11.25,5.708519936
5668,5/6/92,11.15625,11.234375,8796000,11.3125,11.265625,5.716448307
5669,8/6/92,11.09375,11.15625,8023200,11.359375,11.3125,5.740234852
5670,9/6/92,11.203125,11.40625,10606400,11.421875,11.28125,5.724375248
5671,10/6/92,10.9375,11.25,6194000,11.25,11.0,5.581663132
5672,11/6/92,10.96875,11.0625,6348000,11.3125,11.28125,5.724375248
5673,12/6/92,11.21875,11.40625,4153200,11.40625,11.25,5.708519936
5674,15-06-1992,11.0625,11.21875,4507600,11.21875,11.0625,5.613376141
5675,16-06-1992,11.0,11.15625,4124800,11.21875,11.03125,5.597518444
5676,17-06-1992,10.78125,10.875,4514800,11.0,10.78125,5.470663071
5677,18-06-1992,10.75,10.78125,4815600,11.03125,10.9375,5.549949646
5678,19-06-1992,11.0,11.0,8089200,11.125,11.09375,5.629235268
5679,22-06-1992,10.9375,11.0625,3815200,11.3125,11.28125,5.724375248
5680,23-06-1992,11.1875,11.28125,4050400,11.375,11.21875,5.692661762
5681,24-06-1992,10.90625,11.21875,4515600,11.25,10.9375,5.549949646
5682,25-06-1992,10.875,11.0,3981600,11.09375,10.9375,5.549949646
5683,26-06-1992,10.84375,10.84375,2328400,11.1875,11.1875,5.676806927
5684,29-06-1992,11.1875,11.21875,3718800,11.375,11.375,5.771948338
5685,30-06-1992,11.0,11.375,5513600,11.40625,11.1875,5.676806927
5686,1/7/92,11.15625,11.15625,4598800,11.46875,11.40625,5.78780508
5687,2/7/92,11.28125,11.40625,5338800,11.5,11.40625,5.78780508
5688,6/7/92,11.40625,11.4375,3890800,11.6875,11.6875,5.930521488
5689,7/7/92,11.5625,11.75,5293200,11.78125,11.5625,5.867092609
5690,8/7/92,11.53125,11.5625,3659600,11.8125,11.8125,5.993947029
5691,9/7/92,11.6875,11.8125,4542800,11.96875,11.78125,5.978089333
5692,10/7/92,11.6875,11.8125,2029200,11.96875,11.71875,5.946377754
5693,13-07-1992,11.625,11.65625,2102400,11.84375,11.71875,5.946377754
5694,14-07-1992,11.46875,11.75,4025200,11.8125,11.5625,5.867092609
5695,15-07-1992,11.375,11.5,4187600,11.65625,11.625,5.898804665
