,date,time,username,tweet,hashtags,cashtags
414,2021-08-19,11:48:53,jandtcontent,Wanna tell .@Benioff of #salesFORCE $CRM to get a better director?   $CRM $VHT $BLK $STT $JPM $BK $BAC $NTRS $NBIM $MS $WFC $GS $JNJ $MRNA $PFE $BNTX $AZN $GLW $BDX $RVP $MRK $LLY $REGN $GSK $AMGN $NVAX,['salesforce'],"['crm', 'crm', 'vht', 'blk', 'stt', 'jpm', 'bk', 'bac', 'ntrs', 'nbim', 'ms', 'wfc', 'gs', 'jnj', 'mrna', 'pfe', 'bntx', 'azn', 'glw', 'bdx', 'rvp', 'mrk', 'lly', 'regn', 'gsk', 'amgn', 'nvax']"
415,2021-08-19,11:47:26,wallstsnacks,"Bear Forecasts August 19, 2021 11:43:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $IWO : 0.45 $SPLK : -0.26 $BHP : -1.49 $HUM : 0.13 $STAA : 0.21 $CAR : -1.73 $JNJ : 0.87 $IYT : -0.65 $DOCN : 2.92 $LYB : -1.68",[],"['iwo', 'splk', 'bhp', 'hum', 'staa', 'car', 'jnj', 'iyt', 'docn', 'lyb']"
416,2021-08-19,11:47:04,chinasolar,"Chembio Diagnostics, Inc. $ CEMI  Top Institutional Holders   https://t.co/ARIm55WqPH  $BLK $NTRS $STT $VTI $PFE $INO $IBIO $NVAX $MRNA $AZN $JNJ $JNJ $NVS $MRK $ABT $AMGN $ABBV $AZN $LLY $GSK $SYK $SNY $ZTS $TAK $VRTX $BIIB $TEVA $ILMN $REGN $ALXN $SGEN $BMRN $GMAB $MYL  https://t.co/hmaoRCYOxC",[],"['blk', 'ntrs', 'stt', 'vti', 'pfe', 'ino', 'ibio', 'nvax', 'mrna', 'azn', 'jnj', 'jnj', 'nvs', 'mrk', 'abt', 'amgn', 'abbv', 'azn', 'lly', 'gsk', 'syk', 'sny', 'zts', 'tak', 'vrtx', 'biib', 'teva', 'ilmn', 'regn', 'alxn', 'sgen', 'bmrn', 'gmab', 'myl']"
417,2021-08-19,11:42:21,jandtcontent,"I don't think #AUSTRALIANS are happy with   #USA #PHARMA / #GOV #TERRORIST #ORGANIZATION   at the moment, eh?   $CRM $VHT $BLK $STT $JPM $BK $BAC $NTRS $NBIM $MS $WFC $GS $JNJ $MRNA $PFE $BNTX $AZN $GLW $BDX $RVP $MRK $LLY $REGN $GSK $AMGN $NVAX","['australians', 'usa', 'pharma', 'gov', 'terrorist', 'organization']","['crm', 'vht', 'blk', 'stt', 'jpm', 'bk', 'bac', 'ntrs', 'nbim', 'ms', 'wfc', 'gs', 'jnj', 'mrna', 'pfe', 'bntx', 'azn', 'glw', 'bdx', 'rvp', 'mrk', 'lly', 'regn', 'gsk', 'amgn', 'nvax']"
418,2021-08-19,11:41:18,wallstsnacks,"Bear Forecasts August 19, 2021 11:36:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $FISV : 3.61 $BKNG : -0.41 $BHP : -1.06 $IWO : 0.89 $PEGA : -0.13 $DOCN : 4.00 $HUM : 0.31 $VEEV : -0.37 $JNJ : 0.96 $KLAC : 1.95",[],"['fisv', 'bkng', 'bhp', 'iwo', 'pega', 'docn', 'hum', 'veev', 'jnj', 'klac']"
419,2021-08-19,11:25:16,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST  $AVGO $RCL $REGN  $SQQQ $IWM $SPY $VIX $NQ $ES $YM Seems $NVDA $NFLX $MSFT are giving back from their HOD, how much (If any) by close? Let's see.",['mfaaanng'],"['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'avgo', 'rcl', 'regn', 'sqqq', 'iwm', 'spy', 'vix', 'nq', 'es', 'ym', 'nvda', 'nflx', 'msft']"
420,2021-08-19,11:23:22,minute_blog,"@WiccanMethusela @Furyious @politico $REGN 52-week performance is +0.94%. The U.S. government has a $450M contract with them as part of Project Warp Speed. $PFE is +35.96%, $MRNA is +486.47%, $JNJ is +17.82% all having received well over a billion each.",[],"['regn', 'pfe', 'mrna', 'jnj']"
421,2021-08-19,11:20:11,gurufocus,Bridgewater chopped its S&amp;P 500 ETF Trust stake by 37%. $JNJ $MDLZ $PG $SPY $WMT #valueinvesting #WarrenBuffett #investing #stock #markets #investments #stockmarket #assetmanagement  https://t.co/h6bqN6w3WU,"['valueinvesting', 'warrenbuffett', 'investing', 'stock', 'markets', 'investments', 'stockmarket', 'assetmanagement']","['jnj', 'mdlz', 'pg', 'spy', 'wmt']"
422,2021-08-19,11:17:31,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST  $AVGO $RCL $REGN  $SQQQ $IWM $SPY $VIX $NQ $ES $YM All RED again, feels like downside pressures are piling in.. fading ... so watching 50D on the three indices.. GL",['mfaaanng'],"['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'avgo', 'rcl', 'regn', 'sqqq', 'iwm', 'spy', 'vix', 'nq', 'es', 'ym']"
423,2021-08-19,11:12:44,locodldividendo,@Linkingpressnow @unai_inversion Depende  https://t.co/II2623QcR3.empresa. No es lo.mismo $JNJ que $LOG no hay respuesta genérica unas valdrán más otras igual y otras menos igual que si vas a value.,[],"['jnj', 'log']"
424,2021-08-19,10:58:18,grown_up_gamblr,@FoxNews $JNJ boosters will more than likely be supplied by @Vaxart $VXRT and will be administered via Pill.  Thier new building location is connected to Janssen Pharmaceuticals via sky walk. Thats no a coincidence. @Vaxart will be the end to pandemics. #fundthepill,['fundthepill'],"['jnj', 'vxrt']"
425,2021-08-19,10:55:55,jorellarakalel,"Moderna, BioNTech in selloff despite interest in COVID-19 booster shots $MRNA $BNTX $JNJ $NVAX $PFE  https://t.co/FjbnlunTko",[],"['mrna', 'bntx', 'jnj', 'nvax', 'pfe']"
426,2021-08-19,10:55:43,tcruz_215,$JNJ uptrend and momentum looking strong. Maybe benefitting from news of delta variant or booster shots. I like $174.50 as demand. Could trade non-directional #options now or go long #stocks on a pullback.   #investing $SPY $DIA $QQQ #trading #daytrading #mentor #CovidVaccine  https://t.co/Xmm6YB8Uzv,"['options', 'stocks', 'investing', 'trading', 'daytrading', 'mentor', 'covidvaccine']","['jnj', 'spy', 'dia', 'qqq']"
427,2021-08-19,10:50:41,tamitrader,$jnj Real price will come out soon.  https://t.co/4JFot7Ri2r,[],['jnj']
428,2021-08-19,10:49:52,newsfilterio,Johnson &amp; Johnson Touts Rybrevant Label Expansion After Rare Lung Cancer Approval $JNJ  https://t.co/MB8kTIYDaD,[],['jnj']
429,2021-08-19,10:48:53,newsfilterio,"Moderna, BioNTech in selloff despite interest in COVID-19 booster shots $MRNA $BNTX $PFE $JNJ  https://t.co/sEjyiSAC2D",[],"['mrna', 'bntx', 'pfe', 'jnj']"
430,2021-08-19,10:39:05,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST  $AVGO $RCL $REGN  $SQQQ $IWM $SPY  $VIX Green again $NQ below 50D again, 21D crossed 8D down $ES Red",['mfaaanng'],"['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'avgo', 'rcl', 'regn', 'sqqq', 'iwm', 'spy', 'vix', 'nq', 'es']"
431,2021-08-19,10:33:07,bwuic,$JNJ - Janssen reports Rybrevant results in Phase 1 lung cancer study with METex14 mutations  https://t.co/Qj3l7vXGlU,[],['jnj']
432,2021-08-19,10:26:15,noremactrading,$FB $AMZN $COMP $TSLA $AAPL $JNJ  https://t.co/tJI4x7QaEY,[],"['fb', 'amzn', 'comp', 'tsla', 'aapl', 'jnj']"
433,2021-08-19,10:03:00,prolifictraders,-Don't be afraid to invest in yourself -Earning passive income is no longer a luxury -It's a must and relying on one source of income is tragic  $AAPL $MSFT $GOOG $GOOGL $AMZN $FB $AMC $BABA $TSLA $BRK.A $BRK.B $NDVA $JPM $JNJ $WMT $UNH $MA $HD $BAC $PG $ASML $PYPL $DIS $ADBE,[],"['aapl', 'msft', 'goog', 'googl', 'amzn', 'fb', 'amc', 'baba', 'tsla', 'brk.a', 'brk.b', 'ndva', 'jpm', 'jnj', 'wmt', 'unh', 'ma', 'hd', 'bac', 'pg', 'asml', 'pypl', 'dis', 'adbe']"
434,2021-08-19,10:02:26,tommipalenius,"@DaytraderSuomi $ABBV, $AQN, $BCE, $BNS, $ENB, $EPD, $MAIN, $MFC, $MPW, $OHI, $PPL, $RY, $TRP, $TD, $VICI, $MMM, $AFLAC, $KO, $PEP, $JNJ, $PG, $CLX, $LMT, $SMJ  Eipä kai siinä.",[],"['abbv', 'aqn', 'bce', 'bns', 'enb', 'epd', 'main', 'mfc', 'mpw', 'ohi', 'ppl', 'ry', 'trp', 'td', 'vici', 'mmm', 'aflac', 'ko', 'pep', 'jnj', 'pg', 'clx', 'lmt', 'smj']"
435,2021-08-19,09:57:06,div_godfather,@JakeWottonFit $JNJ $MO $VZ $PEP $PG,[],"['jnj', 'mo', 'vz', 'pep', 'pg']"
436,2021-08-19,09:51:09,dedmntellnotale,"@Biotech_SD Unless it’s $PFE $MRNA $JNJ, @US_FDA just destroys b/c their pockets aren’t lined by these companies. Are we seriously to believe all the Covid vaccines and boosters are SAFER than drugs denied recently like $AXSM $ITRM $ARDX $SESN (list goes on and on since Covid)",[],"['pfe', 'mrna', 'jnj', 'axsm', 'itrm', 'ardx', 'sesn']"
437,2021-08-19,09:44:23,rod72193141,$NVDA $JNJ. Not a bad day today!  😍😍😍😍,[],"['nvda', 'jnj']"
438,2021-08-19,09:41:53,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST  $AVGO $RCL $REGN  $SQQQ $IWM $SPY $VIX $NQ $ES  Is there an AI that successfully predict the Magic of Sudden Market Optimism and Sudden Market Pessimism ?  ,,,  lol",['mfaaanng'],"['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'avgo', 'rcl', 'regn', 'sqqq', 'iwm', 'spy', 'vix', 'nq', 'es']"
439,2021-08-19,09:40:19,salmons_jr,How is $JNJ stock moving up when 5 people has die from the vaccine  https://t.co/i2rO44WCzK,[],['jnj']
440,2021-08-19,09:36:33,aaaamhim,$AAPL sitting in OVERSOLD CONDITION. I know u see the MASSIVE buys coming in. WHALES🐳💦!  $BGLC $PRPS $CHZQ $GMVP $LXAM $CLOVW $NVGI $ATOS $BMXCD $NEXT $BEEN $HIMS.WS $CARV $SGTM $QURT $CSTI $CRCW $DNMR.WS $CSPR $NUNZ $IHT $PTSH $DSTZF $PRTT $ASXC $ZME $ATOS $ORPH $PFE $JNJ $AMC  https://t.co/5P7q11Q8fL,[],"['aapl', 'bglc', 'prps', 'chzq', 'gmvp', 'lxam', 'clovw', 'nvgi', 'atos', 'bmxcd', 'next', 'been', 'hims.ws', 'carv', 'sgtm', 'qurt', 'csti', 'crcw', 'dnmr.ws', 'cspr', 'nunz', 'iht', 'ptsh', 'dstzf', 'prtt', 'asxc', 'zme', 'atos', 'orph', 'pfe', 'jnj', 'amc']"
441,2021-08-19,09:28:19,stockmktnewz,Best and worst performing Dow Jones stocks so far today  Best: 1 Cisco $CSCO 2 UnitedHealth $UNH 3 Microsoft $MSFT 4 Merck $MRK 5 Travelers $TRV 6 $PG 7 $JNJ  Worst: 1 Chevron $CVX 2 Walgreens $WBA 3 American Express $AXP 4 Boeing $BA 5 Caterpillar $CAT 6 $DOW 7 Nike $NKE,[],"['csco', 'unh', 'msft', 'mrk', 'trv', 'pg', 'jnj', 'cvx', 'wba', 'axp', 'ba', 'cat', 'dow', 'nke']"
442,2021-08-19,09:13:19,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST  $AVGO $RCL $REGN  $SQQQ $IWM $SPY $VIX $NQ $ES  wow, #BTFD team must have been mega mad, not a melt up, a RIP up move ... done yet? ...  lol","['mfaaanng', 'btfd']","['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'avgo', 'rcl', 'regn', 'sqqq', 'iwm', 'spy', 'vix', 'nq', 'es']"
443,2021-08-19,09:05:39,semodough,$PTGX 500 million upfront for Ex-USA here Whats others think - more or less    $JNJ or $INCY ??,[],"['ptgx', 'jnj', 'incy']"
444,2021-08-19,08:54:34,kwhenfinance,Johnson &amp; Johnson Shares Near 52-Week High - Market Mover  https://t.co/LXuynhv6sZ $JNJ #stockmarket #kwhenfinance,"['stockmarket', 'kwhenfinance']",['jnj']
445,2021-08-19,08:53:20,aaaamhim,$AAPL BULLISH AGAIN! Huge buys coming in now. Thank goodness  $MSFT $GOOGL $FB $AMZN $DIS $TSLA $HD $MA $NFLX $WMT $JNJ $PFE $ABT $PYPL $BAC $JPM $KO $T $ORCL $VZ $MMM  $SPY $UNH $DHR $TMO $MU $CAT $PG $TMO $CVX $NKE $D $CRM $MRK $ABBV $SBUX $XOM $COST $LOW $CSCO $BA $GILD $GM $F  https://t.co/hODdiV1rRB,[],"['aapl', 'msft', 'googl', 'fb', 'amzn', 'dis', 'tsla', 'hd', 'ma', 'nflx', 'wmt', 'jnj', 'pfe', 'abt', 'pypl', 'bac', 'jpm', 'ko', 't', 'orcl', 'vz', 'mmm', 'spy', 'unh', 'dhr', 'tmo', 'mu', 'cat', 'pg', 'tmo', 'cvx', 'nke', 'd', 'crm', 'mrk', 'abbv', 'sbux', 'xom', 'cost', 'low', 'csco', 'ba', 'gild', 'gm', 'f']"
446,2021-08-19,08:41:23,aaaamhim,$AAPL are u seeing these HUGE BUYS fly in. U all knew it was extremely oversold &amp; still is. About to bust loose!  $MSFT $FB $AMZN $AMD $NFLX $NVDA $GOOGL $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST $RCL $SQQQ $IWM $SPY $VIX $ES $NQ $TWTR $TWLO $NIO $NKLA $WKHS $COIN $UBER  https://t.co/DcYGCKgyoo,[],"['aapl', 'msft', 'fb', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'rcl', 'sqqq', 'iwm', 'spy', 'vix', 'es', 'nq', 'twtr', 'twlo', 'nio', 'nkla', 'wkhs', 'coin', 'uber']"
447,2021-08-19,08:33:00,bzcannabis,"Cannabis Movers &amp; Shakers: Jay-Z-Backed The Parent Co. Appoints First Black CEO In Major Public Cannabis Company, CannaSafe, HEXO And Delta 9 Each Announce New Appointments | Benzinga $AZN $CLX $JNJ  https://t.co/HUPs9cbWJe via @benzinga @theparentcom @CannaSafeLA @jellenaarhe",[],"['azn', 'clx', 'jnj']"
448,2021-08-19,08:28:52,konohashiwatare,地合が悪い中 $JNJ $ABT は堅調。 #TMDX はここらで一旦落ち着いてほしいなあ。,['tmdx'],"['jnj', 'abt']"
449,2021-08-19,08:24:04,aftalerts,"TICKER: $JNJ SIZE: 80,000 PRICE: $178.8 TIME: 11:23:08 AMOUNT: $14,304,000",[],['jnj']
450,2021-08-19,08:14:29,garfunkelchart,$MRNA 1HR Chart looks interesting... Lagging today behind $PFE $AZN $JNJ $REGN  https://t.co/2syUfAessu,[],"['mrna', 'pfe', 'azn', 'jnj', 'regn']"
451,2021-08-19,08:10:38,onpointtrader1,"$MRNA retested, rejected and failed on the daily chart as well. Watch out for the dump gonna be spectacular. Smiling face with sunglasses  Our Short $MRNA and Long $PFE pair trade is still open. Going strong.  #iToldYouSo  $TSLA $HOOD $JNJ $GME $AMC $BB",['itoldyouso'],"['mrna', 'mrna', 'pfe', 'tsla', 'hood', 'jnj', 'gme', 'amc', 'bb']"
452,2021-08-19,08:07:31,onpointtrader1,"$MRNA retested, rejected and failed on the daily chart as well. Watch out for the dump gonna be spectacular. 😎  Our Short $MRNA and Long $PFE pair trade is still open. Going strong.  #iToldYouSo  $TSLA $HOOD $JNJ $GME $AMC $BB",['itoldyouso'],"['mrna', 'mrna', 'pfe', 'tsla', 'hood', 'jnj', 'gme', 'amc', 'bb']"
453,2021-08-19,08:07:22,drbluechip,"$GMED - 7x sales for the leader in robotic spine surgery.  Any large cap med tech, like a $JNJ, would love to own these guys.",[],"['gmed', 'jnj']"
454,2021-08-19,08:03:42,pappa_young,#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST  $AVGO $RCL $REGN  $SQQQ $IWM $SPY $VIX $NQ $ES $VVIX VVIX/VIX ratio is now at 131/21.6 = 6.05 .. keep watch,['mfaaanng'],"['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'avgo', 'rcl', 'regn', 'sqqq', 'iwm', 'spy', 'vix', 'nq', 'es', 'vvix']"
455,2021-08-19,08:02:02,drbluechip,"$GMED - 7x sales for the leader in robotic spine surgery.  Any large cap med tech, like a $JNJ, would love to own these guys.",[],"['gmed', 'jnj']"
456,2021-08-19,07:45:38,rothiraoptions,#MoversAndShakers ( $DJI ):  $CSCO : 56.38 (0.02 %) $UNH : 422.27 (0.01 %) $MRK : 78.66 (0.01 %) $PG : 144.4 (0.01 %) $JNJ : 178.19 (0.01 %)  #trending #stockstowatch #ira #trading,"['moversandshakers', 'trending', 'stockstowatch', 'ira', 'trading']","['dji', 'csco', 'unh', 'mrk', 'pg', 'jnj']"
457,2021-08-19,07:38:26,dclokuwithana,$ABBV $JNJ 🔖  https://t.co/ypACplurlZ,[],"['abbv', 'jnj']"
458,2021-08-19,07:38:25,aaaamhim,$AAPL shprt squeeze coming. OVERSOLD.  $spy $dia $iwm $gld $xlf $xlk $xle $xlb $xli $xlu $xlv $xlp $xly $jpm $bac $gs $dis $wmt $nke $jnj $unh $ups $mmm $ba $cat $twtr $fslr $tsla $amc $qcom $pton $cmg $smh $amd $jnug $xom $cvx $vz $zm $IBM $z $tsn $hlf $amzn $ebay $wynn $hood  https://t.co/5RLyhbxVJh,[],"['aapl', 'spy', 'dia', 'iwm', 'gld', 'xlf', 'xlk', 'xle', 'xlb', 'xli', 'xlu', 'xlv', 'xlp', 'xly', 'jpm', 'bac', 'gs', 'dis', 'wmt', 'nke', 'jnj', 'unh', 'ups', 'mmm', 'ba', 'cat', 'twtr', 'fslr', 'tsla', 'amc', 'qcom', 'pton', 'cmg', 'smh', 'amd', 'jnug', 'xom', 'cvx', 'vz', 'zm', 'ibm', 'z', 'tsn', 'hlf', 'amzn', 'ebay', 'wynn', 'hood']"
459,2021-08-19,07:35:33,inversorl,"@CapturStreet @pedrocbns @vanknapp Como ejemplo de posiciones centrales, clásicas como $JNJ $MMM $KO $PG $CLX $KMB $ITW $O $PEP, $MO, etc...  En el lado opuesto de la Bimodal, existe un 20% sobre acciones High Yield muy fuertemente especulativas. El requisito es tener un Yield acumulado en estas de doble dígito",[],"['jnj', 'mmm', 'ko', 'pg', 'clx', 'kmb', 'itw', 'o', 'pep', 'mo']"
460,2021-08-19,07:34:52,newsfilterio,AbbVie wins court decision upholding Imbruvica patents $ABBV $JNJ  https://t.co/xKfLa5AEu0,[],"['abbv', 'jnj']"
461,2021-08-19,07:33:01,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST $RCL $SQQQ $IWM $SPY $VIX $ES $NQ What a day, Red to Green on panic buying, Green to Red - panic buying fake? ,,, lol",['mfaaanng'],"['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'rcl', 'sqqq', 'iwm', 'spy', 'vix', 'es', 'nq']"
462,2021-08-19,07:31:12,marketcurrents,$ABBV $JNJ - AbbVie wins court decision upholding Imbruvica patents  https://t.co/8z9JWkH94P,[],"['abbv', 'jnj']"
463,2021-08-19,07:25:07,xiphos_trading,"System showed 75 #EightyTwenty BUY setups possible today in cases where we took out yesterday's lows and got back above it today. The stop would be low today. Here are the sectors, can't show all the issues, but includes: $AAPL $V $AMD $TTD $ROKU $XLRE $NEM $JNJ $XLV $W  https://t.co/mgHFmqmnwR",['eightytwenty'],"['aapl', 'v', 'amd', 'ttd', 'roku', 'xlre', 'nem', 'jnj', 'xlv', 'w']"
464,2021-08-19,07:22:59,dear_anthem_07,なんか、2、3年株触って思ったことは、日本株って投機的取引には向いてるかとしれんけど、投資には向かんな $COST とか $JNJ とか、時期による一時的なアップダウンはあるけど、基本的に実家のような安心感で見てられるも,[],"['cost', 'jnj']"
465,2021-08-19,07:22:57,wallstsnacks,"Bull Forecasts August 19, 2021 07:19:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $DLTR : 0.96 $APA : -1.30 $AMAT : 0.15 $APPS : -0.03 $LAZR : -2.56 $JNJ : 0.84 $V : 0.57 $ABNB : 0.41 $COIN : 1.08 $NKE : 0.28",[],"['dltr', 'apa', 'amat', 'apps', 'lazr', 'jnj', 'v', 'abnb', 'coin', 'nke']"
466,2021-08-19,07:20:58,swingtradebot,Rose Above Upper Bollinger Band today: $EXC $REGN $CRL $MUE $HNP $JNJ $COR $CLSD ...  https://t.co/AyIukUXX9J,[],"['exc', 'regn', 'crl', 'mue', 'hnp', 'jnj', 'cor', 'clsd']"
467,2021-08-19,07:19:38,michellemurphym,Here's Why Johnson &amp; Johnson's Vaccine Could Overtake Both Pfizer and Moderna @themotleyfool #stocks $JNJ $PFE $MRNA  https://t.co/5cmyg9hYLP,['stocks'],"['jnj', 'pfe', 'mrna']"
468,2021-08-19,07:19:34,dtradehunter,$MRNA 🚀🚀🚀 $pfe $jnj $nvax $ocgn  https://t.co/zy73nYRLTR,[],"['mrna', 'pfe', 'jnj', 'nvax', 'ocgn']"
469,2021-08-19,07:16:53,briefingcom,$JNJ: Johnson &amp; Johnson's Janssen Pharmaceutical announces Phase 1 results for RYBREVANT (amivantamab-vmjw) for...  https://t.co/8GqXrUcEk7,[],['jnj']
470,2021-08-19,07:15:33,todosmedical,CEO of $TOMDF @G_Commish guest contributor @newsy talks about differences in $JNJ and $MRNA vaccines and why #BoosterShots are needed.   https://t.co/bNYTYwECdv,['boostershots'],"['tomdf', 'jnj', 'mrna']"
471,2021-08-19,07:13:39,groman100,"Scilex Holding Company, a Sorrento Therapeutics, Inc. Subsidiary Announces Expansion of Ztlido® Managed Care Coverage for Additional 33 Million Lives  https://t.co/W3J8cedgvJ $srne $amgn $hgen $jnj $bmy $pfe $amrn $ilmn $mrna",[],"['srne', 'amgn', 'hgen', 'jnj', 'bmy', 'pfe', 'amrn', 'ilmn', 'mrna']"
472,2021-08-19,07:04:04,est_lab,【#米国株EST銘柄】 $JNJ Johnson &amp; Johnson  https://t.co/WrjpPjuFRd,['米国株est銘柄'],['jnj']
473,2021-08-19,07:03:00,pharmalot,Pharmalot.. Pharmalittle.. Good Morning: FDA advisory panel members want negative votes to matter more; Illumina closes Grail deal despite regulatory hurdles &amp; More news..  https://t.co/FWKF0RgNUl #pharma #biotech #FDA #COVID19 #vaccine #opioids #Purdue $JNJ $AZN $RHHBY $ILMN $LLY,"['pharma', 'biotech', 'fda', 'covid19', 'vaccine', 'opioids', 'purdue']","['jnj', 'azn', 'rhhby', 'ilmn', 'lly']"
474,2021-08-19,06:57:00,futurestonks,COVID has put #biotech companies in the spotlight. Vaccines-  $PFE $MRNA $JNJ ARDS treatments - $MESO $PSTI $ATHX #stockstowatch #biomed #ards #healthcare,"['biotech', 'stockstowatch', 'biomed', 'ards', 'healthcare']","['pfe', 'mrna', 'jnj', 'meso', 'psti', 'athx']"
475,2021-08-19,06:47:26,earningsahead,Today's Market Heatmap - August 19  $NVDA +1.64% $BCS -0.40% $HOOD -7.05% $AMZN +0.29% $COMP -2.07% $M +7.03% $GS -1.01% $AAPL -0.08% $TSLA -0.49% $EL -0.30% $FB -0.64% $BABA -3.92% $TM -3.19% $GSBD -0.32% $CSCO +1.20% $JNJ -0.14%  https://t.co/7QO8UtrNuf,[],"['nvda', 'bcs', 'hood', 'amzn', 'comp', 'm', 'gs', 'aapl', 'tsla', 'el', 'fb', 'baba', 'tm', 'gsbd', 'csco', 'jnj']"
476,2021-08-19,06:46:19,tradingwithmose,The Janssen Pharmaceutical Companies of Johnson &amp; Johnson announces preliminary data from Phase 1 CHRYSALIS study evaluating RYBREVANT (amivantamab-vmjw) for the treatment of patients with non-small cell lung cancer (NSCLC) with METex14 mutations. $JNJ,[],['jnj']
477,2021-08-19,06:44:22,terror_nishi,$JNJ と $PG さえ強ければ一安心なのだ #米国株,['米国株'],"['jnj', 'pg']"
478,2021-08-19,06:43:14,compinsolutions,Here's Why Johnson &amp; Johnson's Vaccine Could Overtake Both Pfizer and Moderna @themotleyfool #stocks $JNJ $PFE $MRNA  https://t.co/UOsjpkb9sJ,['stocks'],"['jnj', 'pfe', 'mrna']"
479,2021-08-19,06:42:51,newsfilterio,Janssen reports Rybrevant results in Phase 1 lung cancer study with METex14 mutations $JNJ  https://t.co/9AVF2AnSFm,[],['jnj']
480,2021-08-19,06:41:34,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST $RCL $SQQQ $IWM $SPY $VIX $ES $NQ Nasdaq lost 50D, DJIA touched 50D bounced a bit off it, S&amp;P 500 still above 50D.. all below 21D.. keeping an eye...",['mfaaanng'],"['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'rcl', 'sqqq', 'iwm', 'spy', 'vix', 'es', 'nq']"
481,2021-08-19,06:38:10,marketcurrents,$JNJ - Janssen reports Rybrevant results in Phase 1 lung cancer study with METex14 mutations  https://t.co/vrRimu1RSf,[],['jnj']
482,2021-08-19,06:30:01,tradewithalerts,"Large Print $JNJ Size: 100590 Price: 176.62 Time: 930 Amount: $17,766,205.80 - Delayed - For real time prints subscribe to  https://t.co/JAyMXmVbNy  Runners 📈:  https://t.co/VC1LdPHaJR Losers 📉:  https://t.co/9MWV4THfhQ Gappers 🪜:  https://t.co/bHQKF1W40n",[],['jnj']
