,date,time,username,tweet,hashtags,cashtags
473,2021-08-19,09:00:04,gafambot,【GAFAM】 📱 $GOOG 2744.61 (+0.48%) 🛒 $AMZN 3229.01 (+0.87%) 📘 $FB 356.69 (+0.35%) 🍎 $AAPL 147.57 (+0.83%) 🖥 $MSFT 294.42 (+1.27%)  2021-08-20 01:00,[],"['goog', 'amzn', 'fb', 'aapl', 'msft']"
474,2021-08-19,08:58:34,williamjames108,Google outlines future of its search engine  https://t.co/bgr6xW8kBD $GOOG,[],['goog']
475,2021-08-19,08:57:42,wallstsnacks,"Bull Forecasts August 19, 2021 08:53:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $GM : -2.05 $UVXY : -5.71 $PINS : -0.28 $PG : 0.82 $GOOG : 0.82 $DKNG : -0.78 $BP : -0.74 $UPS : 0.25 $FB : 0.78 $GPS : 1.40",[],"['gm', 'uvxy', 'pins', 'pg', 'goog', 'dkng', 'bp', 'ups', 'fb', 'gps']"
476,2021-08-19,08:57:12,edgecgroup,I'm putting my money where my mouth is. Today I have increased my investments substantially in $AAPL $AMZN $FB $GOOG They will have to break up or go higher. 20%+ gains already since I wrote this article #investing  https://t.co/hFEjW69528,['investing'],"['aapl', 'amzn', 'fb', 'goog']"
477,2021-08-19,08:56:07,mr_drone,Informacion transparente es el unico respaldo : Top 20 aca $SE $GOOG $FB $NVDA $TSLA $HUBS $PYPL $SQ $CRWD $EPAM $DAVA $MELI $FTNT $MSFT $TROW $CROX $IT $AMZN $ASML $SHOP,[],"['se', 'goog', 'fb', 'nvda', 'tsla', 'hubs', 'pypl', 'sq', 'crwd', 'epam', 'dava', 'meli', 'ftnt', 'msft', 'trow', 'crox', 'it', 'amzn', 'asml', 'shop']"
478,2021-08-19,08:52:16,wallstsnacks,"Bull Forecasts August 19, 2021 08:48:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $GM : -2.08 $UVXY : -2.24 $GOOG : 0.75 $PG : 0.82 $MS : -0.82 $TQQQ : 2.80 $F : -1.51 $ATVI : 1.85 $UPS : 0.38 $PINS : -0.26",[],"['gm', 'uvxy', 'goog', 'pg', 'ms', 'tqqq', 'f', 'atvi', 'ups', 'pins']"
479,2021-08-19,08:46:48,wallstsnacks,"Bull Forecasts August 19, 2021 08:42:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $UVXY : -2.24 $SOS : -1.32 $MGM : -1.91 $BP : -0.97 $PINS : -0.10 $MSTR : 2.67 $DDOG : 2.75 $INDA : 0.36 $MS : -0.92 $GOOG : 0.75",[],"['uvxy', 'sos', 'mgm', 'bp', 'pins', 'mstr', 'ddog', 'inda', 'ms', 'goog']"
480,2021-08-19,08:41:52,swingtradebot,Reversed from Down today: $GOOG $FNGO ...  https://t.co/uuYYhupj1A,[],"['goog', 'fngo']"
481,2021-08-19,08:41:22,wallstsnacks,"Bull Forecasts August 19, 2021 08:37:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $UVXY : -3.11 $MGM : -1.46 $DDOG : 2.64 $PINS : 0.24 $INDA : 0.39 $MSTR : 3.01 $MS : -0.67 $COIN : 0.66 $GPS : 1.67 $GOOG : 0.70",[],"['uvxy', 'mgm', 'ddog', 'pins', 'inda', 'mstr', 'ms', 'coin', 'gps', 'goog']"
482,2021-08-19,08:39:27,prasant56069147,"$goog    Best Chatroom , I've made over $264K  By their alert.....         https://t.co/Bsmzbyk6B2",[],['goog']
483,2021-08-19,08:37:30,pandabearchap,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li,['tesla'],"['tsla', 'goog', 'amzn', 'aapl', 'lcid', 'nio', 'f', 'gm', 'spce', 'xpev', 'li']"
484,2021-08-19,08:37:10,rickard_torrt,"@Cookery_God @PythiaR Its all about the scale! $AMZN $MSFT $GOOG all three are expanding the ""hyperscale pie""  https://t.co/u4od70bf46",[],"['amzn', 'msft', 'goog']"
485,2021-08-19,08:37:00,aieraalerts,"✅ $GOOG: ""Google"" mentioned during Cyfrowy Polsat SA earnings event  https://t.co/FiR1yTgHfs",[],['goog']
486,2021-08-19,08:30:33,wallstsnacks,"Bull Forecasts August 19, 2021 08:26:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $DDOG : 2.30 $MGM : -1.64 $ETSY : 2.12 $MARA : 1.81 $GOOG : 0.69 $UVXY : -1.72 $MS : -0.53 $INDA : 0.32 $GME : -0.59 $DAL : -2.14",[],"['ddog', 'mgm', 'etsy', 'mara', 'goog', 'uvxy', 'ms', 'inda', 'gme', 'dal']"
487,2021-08-19,08:25:24,cookery_god,"@PythiaR $MSFT arguably there already, $GOOG looks like they'll hit exit velocity soon, underperformance has been suppressed by sub-scale, shit sales force at the beginning, and self-build DCs as opposed to mass leasing",[],"['msft', 'goog']"
488,2021-08-19,08:25:11,wallstsnacks,"Bull Forecasts August 19, 2021 08:21:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $DDOG : 1.98 $MARA : 1.84 $TLT : 0.02 $INDA : 0.26 $ETSY : 1.68 $GOOG : 0.62 $MS : -0.52 $NET : 2.07 $GME : -0.69 $GPS : 1.89",[],"['ddog', 'mara', 'tlt', 'inda', 'etsy', 'goog', 'ms', 'net', 'gme', 'gps']"
489,2021-08-19,08:19:46,wallstsnacks,"Bull Forecasts August 19, 2021 08:15:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $DDOG : 3.06 $MARA : 2.87 $SOS : -0.52 $TLT : -0.09 $NET : 2.64 $GOOG : 0.65 $BTBT : 4.94 $MS : -0.16 $BIDU : -0.67 $GPS : 2.16",[],"['ddog', 'mara', 'sos', 'tlt', 'net', 'goog', 'btbt', 'ms', 'bidu', 'gps']"
490,2021-08-19,08:18:10,llcbillionaire,$GOOG coming up,[],['goog']
491,2021-08-19,08:15:33,ro_patel,"CFTC Commissioner Quintenz is to step down, and his departure will leave Democrats with a 2-1 majority on the commission  $QQQ $XLK $AMZN $GOOG $AAPL",[],"['qqq', 'xlk', 'amzn', 'goog', 'aapl']"
492,2021-08-19,08:13:45,buccocapital,"Which quadrant wins the next decade? Why?  $GOOG and $FB, personally. I think commoditized suppliers have no alternative (ex $SHOP) and internet scale ads probs best businesses ever.  https://t.co/UtMaEUHdS1",[],"['goog', 'fb', 'shop']"
493,2021-08-19,08:12:00,stonkscheer,#stonksteam Thursday  #chatter  $psfe  $gs $bac $dxy $amzn $goog $googl $aapl $msft $sq $pypl $tsla #eth #btc #usdollar $arkk $pltr $qqq $spy $ndx,"['stonksteam', 'chatter', 'eth', 'btc', 'usdollar']","['psfe', 'gs', 'bac', 'dxy', 'amzn', 'goog', 'googl', 'aapl', 'msft', 'sq', 'pypl', 'tsla', 'arkk', 'pltr', 'qqq', 'spy', 'ndx']"
494,2021-08-19,08:07:22,alwaysatrader,We are having a great time so far🥳🍻  Don't miss out next big Alerts🚨  🎯~Chat-Room details in Bio~🎯  $GEVO $FSR $JMIA $LYFT $SONO $VPER $VISM $XELA $APT $JAKK $BIOL $BLFS $NOVN $AYRO $BSQR $DTST $DLPN $TDAC $SOLO $NBY $CLSN $MARK $VXX $FEYE $VRTX $GOOG $IPA  #OptionsTrading  https://t.co/YWLU3GBA2I,['optionstrading'],"['gevo', 'fsr', 'jmia', 'lyft', 'sono', 'vper', 'vism', 'xela', 'apt', 'jakk', 'biol', 'blfs', 'novn', 'ayro', 'bsqr', 'dtst', 'dlpn', 'tdac', 'solo', 'nby', 'clsn', 'mark', 'vxx', 'feye', 'vrtx', 'goog', 'ipa']"
495,2021-08-19,08:03:36,cookery_god,many would be surprised how dogshit cloud economics are outside of $AMZN $MSFT $GOOG,[],"['amzn', 'msft', 'goog']"
496,2021-08-19,08:02:42,mukund,Streaming music will grow 2020 - 2030 but money paid to artists is decreasing  $AMZN Prime Music $SPOT $GOOG YouTube Music   Live music performances $25B industry  via @CapitalKnowhow  https://t.co/HIunLzoEQW,[],"['amzn', 'spot', 'goog']"
497,2021-08-19,08:00:21,papitchul0,I buy $SE $NFLX $Goog $wix,[],"['se', 'nflx', 'goog', 'wix']"
498,2021-08-19,08:00:05,gafambot,【GAFAM】 📱 $GOOG 2732.63 (+0.04%) 🛒 $AMZN 3223.61 (+0.70%) 📘 $FB 356.93 (+0.42%) 🍎 $AAPL 146.49 (+0.09%) 🖥 $MSFT 292.82 (+0.72%)  2021-08-20 00:00,[],"['goog', 'amzn', 'fb', 'aapl', 'msft']"
499,2021-08-19,08:00:03,vigtecofficial,"MATRIX ALERT 📢 : $GOOG  Alert: UNUSUAL ACTIVITY &gt; ASK Expiry: 10/15/2021 Strike: $2500.00 P/C: Call Size: 1,400 👀 Price: $247.10 Premium: $34.59M 🤣 Type: BLOCK OI: 618 Vol: 1,403  *Delayed Data: Want this real time on our web app or your phone? Get it:  https://t.co/DMNf8idjgu",[],['goog']
500,2021-08-19,07:51:51,streetguruhq,"$TSLA - Barclays (bear) says Elon Musk trying to recast Tesla as an 'AI Play': ""Tesla already sees itself as more than a car company, will attempt to recast itself as an AI play – along the lines of a $PLTR, $NVDA or $GOOG...""  https://t.co/isBmiipW21  https://t.co/YIztLGS6h4",[],"['tsla', 'pltr', 'nvda', 'goog']"
501,2021-08-19,07:47:40,bullishplug,Check out #1. Analysts had this in mind before the July FOMC minutes came out. The Fed began tapering and the stock has been bullish all month. We get confirmation if this stock is resilient in a tapered market if bullishness continues.  $GOOGL $GOOG  https://t.co/SeeD4JxRPM,[],"['googl', 'goog']"
502,2021-08-19,07:47:25,spiecr,This morning's Market Report just sent. Have a great weekend!  $SPY $SPX $DJIA $QQQ $IWM $VIX $AAPL $GOOG $XOM $INTC $IBM $GLD $SLV $ABNB $SPOT $AMZN $SPOT  https://t.co/kjU7FDxKO9,[],"['spy', 'spx', 'djia', 'qqq', 'iwm', 'vix', 'aapl', 'goog', 'xom', 'intc', 'ibm', 'gld', 'slv', 'abnb', 'spot', 'amzn', 'spot']"
503,2021-08-19,07:31:57,masonwillason,"$goog   Best Chatroom , I've made $264K with them,... By their alert.            ✅ LINK IN BIO ✅",[],['goog']
504,2021-08-19,07:22:19,tapt_,自分用まとめ(21Q2決算発表日の予定) ※現地時間  保有銘柄 $TSM： ○  $AMD：◎ $FB：◎ $APPS：◎ →買い増し $NVDA：◎ $ZM：8/31 $CRWD：9/2  気になる銘柄 $MSFT：◎ $GOOG：◎ $AAPL：◎ $AMZN：×,[],[]
505,2021-08-19,07:19:18,studios,"FT: Google outlines the future of its search engine -&gt; aka codename MUM could one day turn internet search into a far more sophisticated service, acting like a virtual research assistant as it sifts the web for solutions to complex questions.   https://t.co/o9XrvNKiZ3  $GOOG  https://t.co/B6z2PsKYBh",[],['goog']
506,2021-08-19,07:16:39,pandabearchap,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li,['tesla'],"['tsla', 'goog', 'amzn', 'aapl', 'lcid', 'nio', 'f', 'gm', 'spce', 'xpev', 'li']"
507,2021-08-19,07:15:05,primedtoprint,"$VERB few BIG catalysts to look forward to -  - big $CRM partnership updates - $GOOG gmail integration this year - marketplace launch - $MSFT co-sell program - verbLIT event - new deals/partnerships  ""billion dollar CEO's saw astonishing results using @VerbTech_Co """,[],"['verb', 'crm', 'goog', 'msft']"
508,2021-08-19,07:14:47,pandabearchap,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li,['tesla'],"['tsla', 'goog', 'amzn', 'aapl', 'lcid', 'nio', 'f', 'gm', 'spce', 'xpev', 'li']"
509,2021-08-19,07:13:00,wallstsnacks,"Bull Forecasts August 19, 2021 07:10:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $WKHS : 0.27 $VXX : -1.29 $CBOE : 2.76 $TWTR : 1.08 $UNG : -0.15 $PLUG : -1.24 $WOOF : 3.37 $F : 0.04 $MSFT : 0.51 $GOOG : 0.19",[],"['wkhs', 'vxx', 'cboe', 'twtr', 'ung', 'plug', 'woof', 'f', 'msft', 'goog']"
510,2021-08-19,07:10:55,inviertejoven,📈 CONDUCCIÓN AUTÓNOMA 📈  ▪️ Obviamente es el futuro de la automoción  ▪️ Algunas de las empresas más grandes del mundo han hecho fuertes inversiones en este sentido: $TSLA $AMZN $GOOG  ▪️ $NVDA también está muy bien posicionada en este sector de cada al futuro,[],"['tsla', 'amzn', 'goog', 'nvda']"
511,2021-08-19,07:00:05,gafambot,【GAFAM】 📱 $GOOG 2714.52 (-0.62%) 🛒 $AMZN 3209.44 (+0.26%) 📘 $FB 353.61 (-0.52%) 🍎 $AAPL 145.33 (-0.70%) 🖥 $MSFT 291.06 (+0.11%)  2021-08-19 23:00,[],"['goog', 'amzn', 'fb', 'aapl', 'msft']"
512,2021-08-19,06:55:16,milecapital,"@Biohazard3737 A stock split for $AMZN and $GOOG would immediately lower their cost of capital.  Don't hate the player, hate the game",[],"['amzn', 'goog']"
513,2021-08-19,06:48:32,mrforcast,@miamicool @_TradingSpaces @dave7846 @StockCats @FedProm @sakamotoinvest @MsResJudicata @paynej247 @stonkedmarket For example in the FAANG camp.   only $AAPL looks good to #TruthyAI  1. upward revising forecasts.  2.  Below target of 153.   $FB &amp; $GOOG R too high; both $AMZN and $NFLX are getting some negative revisions...   If this market hits an air pocket; will be looking 4 calls on $AAPL,['truthyai'],"['aapl', 'fb', 'goog', 'amzn', 'nflx', 'aapl']"
514,2021-08-19,06:45:17,weijgenberger,"Largest US Pension Fund Trimmed Positions In Apple, Facebook, Google, Tesla In Q2 And Loaded Up Heavily On These 2 Stocks | Benzinga $AAPL $AMZN $GOOG  https://t.co/6wnk73FVtv via @benzinga",[],"['aapl', 'amzn', 'goog']"
515,2021-08-19,06:40:17,wildstock1,$CGRA CGrowth Capital Provides Business Update and Strategic Planning  https://t.co/6iqxid8fGN @jctb1 $SLV $GE_F $BABA $TLT $LYFT $VXX $TVIX $VIX $XLE $XOM $JPM $GS $GOOG $DIS $IBM $BSQR $BBBY $BAC,[],"['cgra', 'slv', 'ge_f', 'baba', 'tlt', 'lyft', 'vxx', 'tvix', 'vix', 'xle', 'xom', 'jpm', 'gs', 'goog', 'dis', 'ibm', 'bsqr', 'bbby', 'bac']"
516,2021-08-19,06:37:01,aieraalerts,"✅ $GOOG: ""Google"" mentioned during Bilibili Inc earnings event  https://t.co/vBJodTZ3Wx",[],['goog']
517,2021-08-19,06:29:24,musicnews360,#musicnews360 #biden #trump #hiphop #hiphopmusic #rap #rapmusic #trap #trapmusic #WSHH #flintmichigan #detroit #lansing #grandrapids #michigan $AAPL $AMZN $FB $GME $GOOG $SQQQ $TSLA #LETSGOCHAMP @TheCannonBriggs    https://t.co/zQIq3A0Pau  https://t.co/6Fj2NO7JvT,"['musicnews360', 'biden', 'trump', 'hiphop', 'hiphopmusic', 'rap', 'rapmusic', 'trap', 'trapmusic', 'wshh', 'flintmichigan', 'detroit', 'lansing', 'grandrapids', 'michigan', 'letsgochamp']","['aapl', 'amzn', 'fb', 'gme', 'goog', 'sqqq', 'tsla']"
518,2021-08-19,06:26:26,echarkov,$QQQ $SPY $TQQQ $SOXL $BTC $TSLA $DIA $NDX  $RUT $IWM $SPX $XLF $XLE $VIX $GLD $GC  $SLV $PALL $FB $GOOG  /ES strong support 4400 has failed yesterday and became a resistance. Support is 4347.A trading range.Downside target is 4300.A full moon is on Sunday.Expect  volatility.,[],"['qqq', 'spy', 'tqqq', 'soxl', 'btc', 'tsla', 'dia', 'ndx', 'rut', 'iwm', 'spx', 'xlf', 'xle', 'vix', 'gld', 'gc', 'slv', 'pall', 'fb', 'goog']"
519,2021-08-19,06:26:00,idorrii,"- El 19/08/2004 se producía la IPO de Google bajo el ticker $GOOG.   -Tras establecer el precio de 85 USD por acción, recaudaron 1.670Millones de USD.  - En el momento de la IPO, la CB era de 23.100M USD muy por debajo de su competidor Yahoo que tenía una CB de 38.700M USD.  https://t.co/BeCg6D8a6y",[],['goog']
520,2021-08-19,06:24:41,alwaysatrader,We are having a great time so far🥳🍻  Don't miss out next big Alerts🚨  🎯~Chat-Room details in Bio~🎯  $GEVO $FSR $JMIA $LYFT $SONO $VPER $VISM $XELA $APT $JAKK $BIOL $BLFS $NOVN $AYRO $BSQR $DTST $DLPN $TDAC $SOLO $NBY $CLSN $MARK $VXX $FEYE $VRTX $GOOG $IPA  #OptionsTrading  https://t.co/VqC8rC4Fbk,['optionstrading'],"['gevo', 'fsr', 'jmia', 'lyft', 'sono', 'vper', 'vism', 'xela', 'apt', 'jakk', 'biol', 'blfs', 'novn', 'ayro', 'bsqr', 'dtst', 'dlpn', 'tdac', 'solo', 'nby', 'clsn', 'mark', 'vxx', 'feye', 'vrtx', 'goog', 'ipa']"
521,2021-08-19,06:20:27,traderdogs,Buy the dips #wardogs  This is a buying opportunity for all in rally in September and October  Buy quality companies!!!  $srng $lcid $tsla $arkk $aapl $goog $spy $amc $gme  https://t.co/N9zrOpkOuf,['wardogs'],"['srng', 'lcid', 'tsla', 'arkk', 'aapl', 'goog', 'spy', 'amc', 'gme']"
522,2021-08-19,06:16:09,jjspeculation,"(2/2) The Varsity squad, #FAANGMT: $GOOG &lt; $2,685 sucks, &lt; $2,647 sees big drop. $MSFT &lt; $284 is danger, Will Robinson. $TSLA &lt; $663 could test mega suck $643.91 level. These are of course all technical terms🤣",['faangmt'],"['goog', 'msft', 'tsla']"
523,2021-08-19,06:15:29,catch_the_trend,"$F is looking interesting here. Finding previous support and trading under a clear trend line. If it breaks support or resistance, could be a big move in either direction...  $SPX $SPY $QQQ $AAPL $TSLA $AMC $GME $HOOD $GOOGL $GOOG $MSFT $AMD #SwingTrading #swingtrade #DayTrading  https://t.co/MZRFj5iE8z","['swingtrading', 'swingtrade', 'daytrading']","['f', 'spx', 'spy', 'qqq', 'aapl', 'tsla', 'amc', 'gme', 'hood', 'googl', 'goog', 'msft', 'amd']"
524,2021-08-19,06:13:04,picassocharts,ATH to overnight low = 2.87%  $SPX $SPY $AAPL $MSFT $FB $AMZN $GOOG $TSLA  https://t.co/tB6SYjYJvw,[],"['spx', 'spy', 'aapl', 'msft', 'fb', 'amzn', 'goog', 'tsla']"
525,2021-08-19,06:06:17,kuudiv,$GOOG Pixel 5a買った。  https://t.co/VZ9uypYVRD,[],['goog']
526,2021-08-19,06:03:41,taocapmktmodel,"Pre-market results: $SPY is inside Big-Drop signal, $SPY is Bullish, bolded, confidence 68.7%;  Stock pick: $EDU, $TAL, $GOOG, $TGT, $EFX, $AMAT, $FB, $DFS, $CPRT, Daily #market prediction and #stock pick @TaoCapMktModel.  https://t.co/VA6TbcIUGe","['market', 'stock']","['spy', 'spy', 'edu', 'tal', 'goog', 'tgt', 'efx', 'amat', 'fb', 'dfs', 'cprt']"
527,2021-08-19,06:03:17,taocapmktmodel,"Pre-market results: $SPY is inside Big-Drop signal, $SPY is Bullish, bolded, confidence 68.7%;  Stock pick: $EDU, $TAL, $GOOG, $TGT, $EFX, $AMAT, $FB, $DFS, $CPRT, Daily #market prediction and #stock pick @TaoCapMktModel.  https://t.co/yslQTD8XnM","['market', 'stock']","['spy', 'spy', 'edu', 'tal', 'goog', 'tgt', 'efx', 'amat', 'fb', 'dfs', 'cprt']"
528,2021-08-19,06:01:18,stockbot0001,$GOOG Twitter Sentiment on 18 Aug 2021 was: ▒ Positive 39.5% █ Negative 11.0% ░ Neutral 49.5% ▒▒▒▒▒▒▒▒██░░░░░░░░░░,[],['goog']
529,2021-08-19,05:47:13,bob2trader,#Trump slams #Twitter for allowing #Taliban but banning him as president   https://t.co/a3GEi07o6R  $twtr $spy $dia $qqq $iwm $iwn $iwo $fb $goog $sq,"['trump', 'twitter', 'taliban']","['twtr', 'spy', 'dia', 'qqq', 'iwm', 'iwn', 'iwo', 'fb', 'goog', 'sq']"
530,2021-08-19,05:45:00,augfinance,"#TweetBytes: ""Alternative Data in China"" @ManGroup  &gt;China got a big growing data market &gt;Investors in US gauge sentiment using $GOOG, Visa, #wallstreetbets, $FB... &gt;To gauge the Chinese market, investor should use their local sites &amp; companies $TWTR $MSFT  https://t.co/6FekmVdJNO  https://t.co/qwmSJpVFMX","['tweetbytes', 'wallstreetbets']","['goog', 'fb', 'twtr', 'msft']"
531,2021-08-19,05:37:55,fei5al,"Much to like from an investment point of view. As for their content, there is something for everyone. Bring on FTSE 100 reshuffle! #FUTR #future plc $GOOG $SHOP $AMZN","['futr', 'future']","['goog', 'shop', 'amzn']"
532,2021-08-19,05:37:37,alternatetrader,Looking at top10 #stocks by market cap from #SP500   $AAPL is bearish $MSFT still bullish $AMZN strongly bearish $GOOG is bearish $FB is bearish $TSLA is bearish $NVDA is bearish $JNJ still bullish $JPM neutral $WMT still bullish  This time #BigTech bringing #markets down.,"['stocks', 'sp500', 'bigtech', 'markets']","['aapl', 'msft', 'amzn', 'goog', 'fb', 'tsla', 'nvda', 'jnj', 'jpm', 'wmt']"
533,2021-08-19,05:32:43,jackmor98705125,Will start posting our daily Market Report email to clients. Hope you enjoy.   $SPY $DIA $QQQ $NFLX $BABA $AMZN $GOOG $XLE $SOXX $TAN $JMIA $SNAP $SPY $IWM $T $GOOG $GME $AMD $FSLR $FSLY $MNST  https://t.co/WOcv63ApYn,[],"['spy', 'dia', 'qqq', 'nflx', 'baba', 'amzn', 'goog', 'xle', 'soxx', 'tan', 'jmia', 'snap', 'spy', 'iwm', 't', 'goog', 'gme', 'amd', 'fslr', 'fsly', 'mnst']"
534,2021-08-19,05:30:00,prolifictraders,“But investing isn’t about beating others at their game. It’s about controlling yourself at your own game.”   — Benjamin Graham  $AAPL $MSFT $GOOG $GOOGL $AMZN $FB $AMC $BABA $TSLA $BRK.A $BRK.B $NDVA $JPM $JNJ $WMT $UNH $MA $HD $BAC $PG $ASML $PYPL $DIS $ADBE $NKE $NFLX $INTC,[],"['aapl', 'msft', 'goog', 'googl', 'amzn', 'fb', 'amc', 'baba', 'tsla', 'brk.a', 'brk.b', 'ndva', 'jpm', 'jnj', 'wmt', 'unh', 'ma', 'hd', 'bac', 'pg', 'asml', 'pypl', 'dis', 'adbe', 'nke', 'nflx', 'intc']"
535,2021-08-19,05:28:11,mahasadvatuki,@LikkEric #cia #dhs why the heck hackers can unblock accounts and normal recovery tools doesn’t work? $GOOG $FB #stoxx,"['cia', 'dhs', 'stoxx']","['goog', 'fb']"
536,2021-08-19,05:27:47,bob2trader,Ethereum co-founder Vitalik Buterin doesn't think Jack Dorsey or Mark Zuckerberg can pull off their crypto-focused projects   https://t.co/zxIOOyXhww  $ETH $ETHE $ETHH #ETHER #BITCOIN $BTC $GBTC $BTCC $XBT $FB $SQ $TWTR $MSTR $TSLA $ARKK $ARKW $COIN $HOOD $MSFT $GOOG $AAPL $PYPL,"['ether', 'bitcoin']","['eth', 'ethe', 'ethh', 'btc', 'gbtc', 'btcc', 'xbt', 'fb', 'sq', 'twtr', 'mstr', 'tsla', 'arkk', 'arkw', 'coin', 'hood', 'msft', 'goog', 'aapl', 'pypl']"
537,2021-08-19,05:20:01,capitalknowhow,"$GOOG more than 40% of music streamed globally is through YouTube. That in itself is a huge challenge for artists given for the vast majority, it is lost revenues. But, we think YouTube is getting its act together and the strength of its ecosystem is clearly unrivalled.",[],['goog']
538,2021-08-19,05:19:57,capitalknowhow,"$SPOT, $AAPL, $AMZN and $GOOG are the powerhouses of the #music industry. But, digitalisation has come with significant challenges for artists and streaming companies from an #ESG perspective.   Our Industry vs Artists deep dive today considers the big issues…   👇👇👇","['music', 'esg']","['spot', 'aapl', 'amzn', 'goog']"
539,2021-08-19,05:17:30,mahasadvatuki,"Why the heck $GOOG won’t fix the password recovery tool?? Ppl globally can’t access $FB and other social networks, Instagram and Linkedin’re fixed, all other things being equal shit #CIA #DHS #Google #stoxx","['cia', 'dhs', 'google', 'stoxx']","['goog', 'fb']"
540,2021-08-19,05:14:17,matthew57540674,GREAT Meta Materials news today $MMAT   https://t.co/iX1XXDqasq  $amc $gme $aapl $goog $spy $qqq,[],"['mmat', 'amc', 'gme', 'aapl', 'goog', 'spy', 'qqq']"
541,2021-08-19,05:10:45,raisingthebar47,"@Pet_Rock_Cap Fair - but a “punch in the face” is like a 5% pullback on $FB $GOOG  This sector is more like a roving band of thugs with baseballs bats coming out of a bodega unexpectedly on a Tuesday at 11am when you go to get coffee and just obliterate you for no reason, then take your coffee",[],"['fb', 'goog']"
542,2021-08-19,05:10:07,bs_marker,Stock: $GOOG - Alphabet Inc. *** NEWS *** Stephanie Link's Net Worth: Info on the CNBC Contributor and Hightower Hire - Market Realist  https://t.co/fjwJPLqgCl Try now the Best Pivot Point Calculator!!  https://t.co/QAggKu4VvG #tradingview #stocks #stockstowatch  https://t.co/JC20S1ck5e,"['tradingview', 'stocks', 'stockstowatch']",['goog']
543,2021-08-19,04:58:29,stonksrus,#stonksteam Thursday  #ewave  $ndx Longs above 15000 ? Lower Right  $gs $bac $dxy $amzn $goog $googl $aapl $msft $sq $pypl $tsla #eth #btc #usdollar $arkk $pltr $qqq $spy $ndx  https://t.co/T1eTcQuGBl,"['stonksteam', 'ewave', 'eth', 'btc', 'usdollar']","['ndx', 'gs', 'bac', 'dxy', 'amzn', 'goog', 'googl', 'aapl', 'msft', 'sq', 'pypl', 'tsla', 'arkk', 'pltr', 'qqq', 'spy', 'ndx']"
544,2021-08-19,04:52:30,bizsuperstar,ICYMI - Why Twitter Allows The Taliban To Maintain Accounts On Its Platform $TWTR $GOOG $FB  https://t.co/BOQJXXvr6y via @benzinga #Talibans #TalibanDestroyingAfghanistan #Afghanistan #AfghanistanCrisis #Biden #kabulairport #KabulHasFallen #socialmedia #Trump #TwitterOfTime,"['talibans', 'talibandestroyingafghanistan', 'afghanistan', 'afghanistancrisis', 'biden', 'kabulairport', 'kabulhasfallen', 'socialmedia', 'trump', 'twitteroftime']","['twtr', 'goog', 'fb']"
545,2021-08-19,04:48:36,or_fade,@Wealingondown45 @jimcramer Flight to safety trades:  $AAPL $FB $AMZN $GOOG $MSFT $GS $BX $BLK $JPM $LLY $MRK $PEP $KO $CMG $TMO $PG $ADBE  All good places to hide  Not TSYs,[],"['aapl', 'fb', 'amzn', 'goog', 'msft', 'gs', 'bx', 'blk', 'jpm', 'lly', 'mrk', 'pep', 'ko', 'cmg', 'tmo', 'pg', 'adbe']"
546,2021-08-19,04:40:02,aieraalerts,"✅ $GOOG: ""YouTube"" mentioned during Rockwool Intl earnings event  https://t.co/kRvdjoCbh3",[],['goog']
547,2021-08-19,04:40:01,aieraalerts,"✅ $GOOG: ""YouTube"" mentioned during Rockwool Intl earnings event  https://t.co/BP6ViHjy7M",[],['goog']
548,2021-08-19,04:35:28,alphacharts365,"Quick look at the Big Boys,   As breadth has been deteriorating these guys have been holding up the market, Amazon was the first to roll over, will any others join it? We will find out very soon.   $AAPL $AMZN $GOOG $FB  https://t.co/1erjsuFAoR",[],"['aapl', 'amzn', 'goog', 'fb']"
549,2021-08-19,04:31:46,stonksrus,#stonksteam Thursday  #ewave  $gs $bac $dxy  $amzn $goog $googl $aapl $msft $sq $pypl $tsla #eth #btc #usdollar $arkk $pltr $qqq $spy $ndx  https://t.co/YMtDxNwQdg,"['stonksteam', 'ewave', 'eth', 'btc', 'usdollar']","['gs', 'bac', 'dxy', 'amzn', 'goog', 'googl', 'aapl', 'msft', 'sq', 'pypl', 'tsla', 'arkk', 'pltr', 'qqq', 'spy', 'ndx']"
